program,site_id,role,gate_index,qubits,depth,paired_with,variants,signatures,ancillas,sources,equivalence
qt_cmodadd8,g00100,and,100,13 73 25,81,g00128,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00104,and,104,11 72 26,85,g00121,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00108,and,108,10 71 27,89,g00113,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00113,and_uncompute,113,10 71 27,93,g00108,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00121,and_uncompute,121,11 72 26,96,g00104,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00128,and_uncompute,128,13 73 25,99,g00100,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00133,and_uncompute,133,14 74 24,102,g00096,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00137,and_uncompute,137,15 75 22,105,g00092,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00141,and_uncompute,141,16 76 21,108,g00088,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00145,and_uncompute,145,17 77 20,111,g00080,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00148,and_uncompute,148,18 78 19,113,g00074,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00152,and,152,36 78 37,115,g00219,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00155,and,155,35 77 38,118,g00215,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00159,and,159,33 76 39,122,g00208,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00163,and,163,32 75 40,126,g00201,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00167,and,167,31 74 41,130,g00194,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00171,and,171,30 73 42,134,g00187,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00175,and,175,29 72 43,138,g00180,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00180,and_uncompute,180,29 72 43,142,g00175,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00187,and_uncompute,187,30 73 42,145,g00171,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00194,and_uncompute,194,31 74 41,148,g00167,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00201,and_uncompute,201,32 75 40,151,g00163,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00208,and_uncompute,208,33 76 39,154,g00159,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00215,and_uncompute,215,35 77 38,157,g00155,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00219,and_uncompute,219,36 78 37,159,g00152,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_cmodadd8,g00229,and,229,78 47 48,164,g00356,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00235,and,235,77 48 49,168,g00350,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00243,and,243,76 49 50,172,g00344,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00251,and,251,75 50 51,176,g00338,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00259,and,259,74 51 52,180,g00332,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00267,and,267,73 52 53,184,g00326,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00275,and,275,72 53 54,188,g00320,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00283,and,283,71 54 55,192,g00314,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00291,and,291,46 55 57,196,g00308,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_cmodadd8,g00299,and,299,62 55 58,200,g00303,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
